,name,bleu4,bleu2,rouge1,rouge2,rougeL,bertscore,f1-score,precision,recall,meteor,chexbert-5_micro avg_f1-score,chexbert-all_micro avg_f1-score,chexbert-5_macro avg_f1-score,chexbert-all_macro avg_f1-score,radgraph,green
0,evaluation_results_final_radgraph_1_formatted_predictions_with_metrics.json,13.326444906979518,26.480437707055675,42.93877588630506,18.12182532771883,34.23420826560548,51.25361348718705,52.76655036678031,61.84966897903126,46.00966329077198,38.838236342198776,0.0,0.32019704433497537,0.0,0.047674807627969225,0.33958632855302395,0.47196186249216554
1,evaluation_results_final_radgraph_3_formatted_predictions_with_metrics.json,18.295383619912663,30.03239891768348,39.777651092605815,20.5500831772235,33.87115342189892,50.70411860190257,47.75633479333807,49.50269917668141,46.12898872360112,41.957510651710265,0.4444444444444444,0.39069767441860465,0.3325267127592709,0.2999088420971617,0.3019452795964531,0.37787434226828165
2,evaluation_results_final_radgraph_2_formatted_predictions_with_metrics.json,26.442300920485007,35.46031519917545,46.28072597259772,29.547143606808078,41.400500735293214,56.41979712127435,55.52398402546601,61.436340780235334,50.64968631786675,46.68353497714979,0.5862068965517241,0.5545023696682464,0.4995565410199556,0.4159870922265747,0.38974469494132635,0.4320836430684916
3,evaluation_results_final_radgraph_first_formatted_predictions_with_metrics.json,12.854257107959931,27.8722687835734,43.12168405992836,17.349979891149463,32.987583685972275,51.74250617021262,51.752636445889,55.215350619643,48.69860614715149,40.32282858948727,0.09009009009009009,0.22926829268292684,0.04309190505173463,0.05054700762992549,0.3340471602720118,0.4603635561968895
