,chexbert_accuracy,chexbert_class_report,chexbert_class_report_5
results_frontal_lateral_clahe_oversample_encoder_decoder.csv,0.5707070707070707,"{'Enlarged Cardiomediastinum': {'precision': 0.1, 'recall': 0.05, 'f1-score': 0.06666666666666667, 'support': 20.0}, 'Cardiomegaly': {'precision': 0.375, 'recall': 0.5, 'f1-score': 0.42857142857142855, 'support': 18.0}, 'Lung Opacity': {'precision': 0.5, 'recall': 0.36363636363636365, 'f1-score': 0.42105263157894735, 'support': 44.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 12.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 8.0}, 'Atelectasis': {'precision': 0.42105263157894735, 'recall': 0.17777777777777778, 'f1-score': 0.25, 'support': 45.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 0.11764705882352941, 'f1-score': 0.13793103448275862, 'support': 17.0}, 'Pleural Other': {'precision': 0.16666666666666666, 'recall': 0.2, 'f1-score': 0.18181818181818182, 'support': 5.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'Support Devices': {'precision': 0.16666666666666666, 'recall': 0.1, 'f1-score': 0.125, 'support': 10.0}, 'No Finding': {'precision': 0.15584415584415584, 'recall': 0.48, 'f1-score': 0.23529411764705882, 'support': 25.0}, 'micro avg': {'precision': 0.23148148148148148, 'recall': 0.2347417840375587, 'f1-score': 0.2331002331002331, 'support': 213.0}, 'macro avg': {'precision': 0.14656405624450738, 'recall': 0.14207580001697648, 'f1-score': 0.13188100434036015, 'support': 213.0}, 'weighted avg': {'precision': 0.27665166972060967, 'recall': 0.2347417840375587, 'f1-score': 0.23103383227026766, 'support': 213.0}, 'samples avg': {'precision': 0.17129629629629628, 'recall': 0.1420875420875421, 'f1-score': 0.14628427128427127, 'support': 213.0}}","{'Cardiomegaly': {'precision': 0.375, 'recall': 0.5, 'f1-score': 0.42857142857142855, 'support': 18.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 12.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Atelectasis': {'precision': 0.42105263157894735, 'recall': 0.17777777777777778, 'f1-score': 0.25, 'support': 45.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 0.11764705882352941, 'f1-score': 0.13793103448275862, 'support': 17.0}, 'micro avg': {'precision': 0.296875, 'recall': 0.20430107526881722, 'f1-score': 0.24203821656050956, 'support': 93.0}, 'macro avg': {'precision': 0.1925438596491228, 'recall': 0.15908496732026145, 'f1-score': 0.16330049261083746, 'support': 93.0}, 'weighted avg': {'precision': 0.3067817392944727, 'recall': 0.20430107526881722, 'f1-score': 0.22913025054293132, 'support': 93.0}, 'samples avg': {'precision': 0.08164983164983164, 'recall': 0.0707070707070707, 'f1-score': 0.07239057239057238, 'support': 93.0}}"
results_frontal_lateral_no_clahe_no_oversample_encoder_decoder.csv,0.7171717171717171,"{'Enlarged Cardiomediastinum': {'precision': 0.1, 'recall': 1.0, 'f1-score': 0.18181818181818182, 'support': 1.0}, 'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.3225806451612903, 'support': 7.0}, 'Lung Opacity': {'precision': 0.25, 'recall': 0.34782608695652173, 'f1-score': 0.2909090909090909, 'support': 23.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'Atelectasis': {'precision': 0.2631578947368421, 'recall': 0.23809523809523808, 'f1-score': 0.25, 'support': 21.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pleural Effusion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Pleural Other': {'precision': 0.16666666666666666, 'recall': 1.0, 'f1-score': 0.2857142857142857, 'support': 1.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Support Devices': {'precision': 0.16666666666666666, 'recall': 1.0, 'f1-score': 0.2857142857142857, 'support': 1.0}, 'No Finding': {'precision': 0.5584415584415584, 'recall': 0.4942528735632184, 'f1-score': 0.524390243902439, 'support': 87.0}, 'micro avg': {'precision': 0.2962962962962963, 'recall': 0.423841059602649, 'f1-score': 0.34877384196185285, 'support': 151.0}, 'macro avg': {'precision': 0.1223761514175048, 'recall': 0.34246142235004945, 'f1-score': 0.1529376238013981, 'support': 151.0}, 'weighted avg': {'precision': 0.4089562784142777, 'recall': 0.423841059602649, 'f1-score': 0.40115345417084153, 'support': 151.0}, 'samples avg': {'precision': 0.2796296296296296, 'recall': 0.2887205387205387, 'f1-score': 0.2803030303030303, 'support': 151.0}}","{'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.3225806451612903, 'support': 7.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.2631578947368421, 'recall': 0.23809523809523808, 'f1-score': 0.25, 'support': 21.0}, 'Pleural Effusion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'micro avg': {'precision': 0.15625, 'recall': 0.3225806451612903, 'f1-score': 0.21052631578947367, 'support': 31.0}, 'macro avg': {'precision': 0.09429824561403508, 'recall': 0.19047619047619047, 'f1-score': 0.11451612903225805, 'support': 31.0}, 'weighted avg': {'precision': 0.2253112620260328, 'recall': 0.3225806451612903, 'f1-score': 0.24219562955254942, 'support': 31.0}, 'samples avg': {'precision': 0.047979797979797977, 'recall': 0.047979797979797977, 'f1-score': 0.04713804713804713, 'support': 31.0}}"
results_frontal_no_clahe_no_oversample_encoder_decoder.csv,0.6313131313131313,"{'Enlarged Cardiomediastinum': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'Cardiomegaly': {'precision': 0.16666666666666666, 'recall': 0.8, 'f1-score': 0.27586206896551724, 'support': 5.0}, 'Lung Opacity': {'precision': 0.15625, 'recall': 0.22727272727272727, 'f1-score': 0.18518518518518517, 'support': 22.0}, 'Lung Lesion': {'precision': 0.16666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.2222222222222222, 'support': 3.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Atelectasis': {'precision': 0.05263157894736842, 'recall': 0.037037037037037035, 'f1-score': 0.043478260869565216, 'support': 27.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pleural Effusion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 9.0}, 'Pleural Other': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Support Devices': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'No Finding': {'precision': 0.3246753246753247, 'recall': 0.43859649122807015, 'f1-score': 0.373134328358209, 'support': 57.0}, 'micro avg': {'precision': 0.16666666666666666, 'recall': 0.2727272727272727, 'f1-score': 0.20689655172413793, 'support': 132.0}, 'macro avg': {'precision': 0.06192073121114473, 'recall': 0.13115997063365484, 'f1-score': 0.07856300468576419, 'support': 132.0}, 'weighted avg': {'precision': 0.18710893538943776, 'recall': 0.2727272727272727, 'f1-score': 0.21638349125351894, 'support': 132.0}, 'samples avg': {'precision': 0.16136363636363635, 'recall': 0.16136363636363635, 'f1-score': 0.15666185666185667, 'support': 132.0}}","{'Cardiomegaly': {'precision': 0.16666666666666666, 'recall': 0.8, 'f1-score': 0.27586206896551724, 'support': 5.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.05263157894736842, 'recall': 0.037037037037037035, 'f1-score': 0.043478260869565216, 'support': 27.0}, 'Pleural Effusion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 9.0}, 'micro avg': {'precision': 0.078125, 'recall': 0.11627906976744186, 'f1-score': 0.09345794392523364, 'support': 43.0}, 'macro avg': {'precision': 0.043859649122807015, 'recall': 0.1674074074074074, 'f1-score': 0.06386806596701648, 'support': 43.0}, 'weighted avg': {'precision': 0.05242758057935537, 'recall': 0.11627906976744186, 'f1-score': 0.059377288100135976, 'support': 43.0}, 'samples avg': {'precision': 0.022727272727272728, 'recall': 0.022727272727272728, 'f1-score': 0.021885521885521883, 'support': 43.0}}"
results_frontal_lateral_no_clahe_oversample_encoder_decoder.csv,0.6464646464646465,"{'Enlarged Cardiomediastinum': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 16.0}, 'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.25, 'f1-score': 0.22727272727272727, 'support': 20.0}, 'Lung Opacity': {'precision': 0.3125, 'recall': 0.2702702702702703, 'f1-score': 0.2898550724637681, 'support': 37.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4.0}, 'Edema': {'precision': 0.16666666666666666, 'recall': 0.2, 'f1-score': 0.18181818181818182, 'support': 5.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Atelectasis': {'precision': 0.3684210526315789, 'recall': 0.19444444444444445, 'f1-score': 0.2545454545454545, 'support': 36.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pleural Effusion': {'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1-score': 0.3076923076923077, 'support': 14.0}, 'Pleural Other': {'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1-score': 0.3076923076923077, 'support': 7.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Support Devices': {'precision': 0.16666666666666666, 'recall': 0.125, 'f1-score': 0.14285714285714285, 'support': 8.0}, 'No Finding': {'precision': 0.2857142857142857, 'recall': 0.5365853658536586, 'f1-score': 0.3728813559322034, 'support': 41.0}, 'micro avg': {'precision': 0.24074074074074073, 'recall': 0.2708333333333333, 'f1-score': 0.2549019607843137, 'support': 192.0}, 'macro avg': {'precision': 0.1553549051199427, 'recall': 0.1534091894283532, 'f1-score': 0.14890103930529236, 'support': 192.0}, 'weighted avg': {'precision': 0.25975665074143695, 'recall': 0.2708333333333333, 'f1-score': 0.2512257848799853, 'support': 192.0}, 'samples avg': {'precision': 0.18998316498316498, 'recall': 0.1749158249158249, 'f1-score': 0.17412217412217412, 'support': 192.0}}","{'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.25, 'f1-score': 0.22727272727272727, 'support': 20.0}, 'Edema': {'precision': 0.16666666666666666, 'recall': 0.2, 'f1-score': 0.18181818181818182, 'support': 5.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.3684210526315789, 'recall': 0.19444444444444445, 'f1-score': 0.2545454545454545, 'support': 36.0}, 'Pleural Effusion': {'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1-score': 0.3076923076923077, 'support': 14.0}, 'micro avg': {'precision': 0.265625, 'recall': 0.22666666666666666, 'f1-score': 0.2446043165467626, 'support': 75.0}, 'macro avg': {'precision': 0.21535087719298246, 'recall': 0.18603174603174605, 'f1-score': 0.19426573426573426, 'support': 75.0}, 'weighted avg': {'precision': 0.30573099415204674, 'recall': 0.22666666666666666, 'f1-score': 0.2523449883449883, 'support': 75.0}, 'samples avg': {'precision': 0.06902356902356901, 'recall': 0.05471380471380471, 'f1-score': 0.0563973063973064, 'support': 75.0}}"
results_frontal_no_clahe_no_oversample_encoder.csv,0.6464646464646465,"{'Enlarged Cardiomediastinum': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.3333333333333333, 'support': 6.0}, 'Lung Opacity': {'precision': 0.28125, 'recall': 0.3103448275862069, 'f1-score': 0.29508196721311475, 'support': 29.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Atelectasis': {'precision': 0.21052631578947367, 'recall': 0.14285714285714285, 'f1-score': 0.1702127659574468, 'support': 28.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.21052631578947367, 'support': 7.0}, 'Pleural Other': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Support Devices': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'No Finding': {'precision': 0.3246753246753247, 'recall': 0.4807692307692308, 'f1-score': 0.3875968992248062, 'support': 52.0}, 'micro avg': {'precision': 0.20833333333333334, 'recall': 0.3409090909090909, 'f1-score': 0.25862068965517243, 'support': 132.0}, 'macro avg': {'precision': 0.08510368860462846, 'recall': 0.14664420144715712, 'f1-score': 0.09976794867986963, 'support': 132.0}, 'weighted avg': {'precision': 0.25265735145370316, 'recall': 0.3409090909090909, 'f1-score': 0.2799398292894324, 'support': 132.0}, 'samples avg': {'precision': 0.1830808080808081, 'recall': 0.17129629629629628, 'f1-score': 0.17215007215007216, 'support': 132.0}}","{'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.3333333333333333, 'support': 6.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.21052631578947367, 'recall': 0.14285714285714285, 'f1-score': 0.1702127659574468, 'support': 28.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.21052631578947367, 'support': 7.0}, 'micro avg': {'precision': 0.171875, 'recall': 0.25, 'f1-score': 0.2037037037037037, 'support': 44.0}, 'macro avg': {'precision': 0.11710526315789474, 'recall': 0.2523809523809524, 'f1-score': 0.14281448301605076, 'support': 44.0}, 'weighted avg': {'precision': 0.18889553429027114, 'recall': 0.25, 'f1-score': 0.18726458312124603, 'support': 44.0}, 'samples avg': {'precision': 0.050505050505050504, 'recall': 0.03787878787878788, 'f1-score': 0.04208754208754208, 'support': 44.0}}"
results_frontal_lateral_clahe_no_oversample_encoder.csv,0.7121212121212122,"{'Enlarged Cardiomediastinum': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.625, 'f1-score': 0.3125, 'support': 8.0}, 'Lung Opacity': {'precision': 0.28125, 'recall': 0.34615384615384615, 'f1-score': 0.3103448275862069, 'support': 26.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.2631578947368421, 'recall': 0.18518518518518517, 'f1-score': 0.21739130434782608, 'support': 27.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.26666666666666666, 'support': 3.0}, 'Pleural Other': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Support Devices': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'No Finding': {'precision': 0.5064935064935064, 'recall': 0.5064935064935064, 'f1-score': 0.5064935064935064, 'support': 77.0}, 'micro avg': {'precision': 0.2777777777777778, 'recall': 0.4195804195804196, 'f1-score': 0.3342618384401114, 'support': 143.0}, 'macro avg': {'precision': 0.10185010008788205, 'recall': 0.16639280032137174, 'f1-score': 0.11524259322101472, 'support': 143.0}, 'weighted avg': {'precision': 0.38870230646546433, 'recall': 0.41958041958041953, 'f1-score': 0.39327643870372503, 'support': 143.0}, 'samples avg': {'precision': 0.2577441077441077, 'recall': 0.24579124579124578, 'f1-score': 0.24757094757094758, 'support': 143.0}}","{'Cardiomegaly': {'precision': 0.20833333333333334, 'recall': 0.625, 'f1-score': 0.3125, 'support': 8.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.2631578947368421, 'recall': 0.18518518518518517, 'f1-score': 0.21739130434782608, 'support': 27.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.26666666666666666, 'support': 3.0}, 'micro avg': {'precision': 0.1875, 'recall': 0.3076923076923077, 'f1-score': 0.23300970873786409, 'support': 39.0}, 'macro avg': {'precision': 0.1276315789473684, 'recall': 0.29537037037037034, 'f1-score': 0.15931159420289856, 'support': 39.0}, 'weighted avg': {'precision': 0.2377417903733693, 'recall': 0.3076923076923077, 'f1-score': 0.2351170568561873, 'support': 39.0}, 'samples avg': {'precision': 0.05303030303030303, 'recall': 0.04292929292929293, 'f1-score': 0.046296296296296294, 'support': 39.0}}"
results_frontal_clahe_no_oversample_encoder.csv,0.7323232323232324,"{'Enlarged Cardiomediastinum': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Cardiomegaly': {'precision': 0.16666666666666666, 'recall': 0.8, 'f1-score': 0.27586206896551724, 'support': 5.0}, 'Lung Opacity': {'precision': 0.15625, 'recall': 0.3125, 'f1-score': 0.20833333333333334, 'support': 16.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.15789473684210525, 'recall': 0.2, 'f1-score': 0.17647058823529413, 'support': 15.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pleural Effusion': {'precision': 0.08333333333333333, 'recall': 0.5, 'f1-score': 0.14285714285714285, 'support': 2.0}, 'Pleural Other': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Support Devices': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'No Finding': {'precision': 0.22077922077922077, 'recall': 0.3695652173913043, 'f1-score': 0.2764227642276423, 'support': 46.0}, 'micro avg': {'precision': 0.1388888888888889, 'recall': 0.3488372093023256, 'f1-score': 0.1986754966887417, 'support': 86.0}, 'macro avg': {'precision': 0.05606599697295185, 'recall': 0.155861801242236, 'f1-score': 0.07713899268706641, 'support': 86.0}, 'weighted avg': {'precision': 0.1863286652148341, 'recall': 0.3488372093023256, 'f1-score': 0.23675423188228095, 'support': 86.0}, 'samples avg': {'precision': 0.12668350168350168, 'recall': 0.11994949494949494, 'f1-score': 0.12053872053872053, 'support': 86.0}}","{'Cardiomegaly': {'precision': 0.16666666666666666, 'recall': 0.8, 'f1-score': 0.27586206896551724, 'support': 5.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.15789473684210525, 'recall': 0.2, 'f1-score': 0.17647058823529413, 'support': 15.0}, 'Pleural Effusion': {'precision': 0.08333333333333333, 'recall': 0.5, 'f1-score': 0.14285714285714285, 'support': 2.0}, 'micro avg': {'precision': 0.125, 'recall': 0.34782608695652173, 'f1-score': 0.1839080459770115, 'support': 23.0}, 'macro avg': {'precision': 0.08157894736842106, 'recall': 0.3, 'f1-score': 0.11903796001159087, 'support': 23.0}, 'weighted avg': {'precision': 0.14645308924485123, 'recall': 0.34782608695652173, 'f1-score': 0.18748188930744714, 'support': 23.0}, 'samples avg': {'precision': 0.03535353535353535, 'recall': 0.030303030303030304, 'f1-score': 0.03198653198653199, 'support': 23.0}}"
results_frontal_lateral_no_clahe_no_oversample_encoder.csv,0.7070707070707071,"{'Enlarged Cardiomediastinum': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Cardiomegaly': {'precision': 0.25, 'recall': 0.8571428571428571, 'f1-score': 0.3870967741935484, 'support': 7.0}, 'Lung Opacity': {'precision': 0.28125, 'recall': 0.34615384615384615, 'f1-score': 0.3103448275862069, 'support': 26.0}, 'Lung Lesion': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pneumonia': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Atelectasis': {'precision': 0.3684210526315789, 'recall': 0.25, 'f1-score': 0.2978723404255319, 'support': 28.0}, 'Pneumothorax': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 1.0, 'f1-score': 0.2857142857142857, 'support': 2.0}, 'Pleural Other': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Fracture': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Support Devices': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'No Finding': {'precision': 0.4935064935064935, 'recall': 0.4935064935064935, 'f1-score': 0.4935064935064935, 'support': 77.0}, 'micro avg': {'precision': 0.28703703703703703, 'recall': 0.4305555555555556, 'f1-score': 0.34444444444444444, 'support': 144.0}, 'macro avg': {'precision': 0.11141744377176709, 'recall': 0.21048594262879977, 'f1-score': 0.12675248010186188, 'support': 144.0}, 'weighted avg': {'precision': 0.4007751583820663, 'recall': 0.4305555555555556, 'f1-score': 0.40062845166624783, 'support': 144.0}, 'samples avg': {'precision': 0.25791245791245787, 'recall': 0.2558922558922559, 'f1-score': 0.2525974025974026, 'support': 144.0}}","{'Cardiomegaly': {'precision': 0.25, 'recall': 0.8571428571428571, 'f1-score': 0.3870967741935484, 'support': 7.0}, 'Edema': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'Consolidation': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Atelectasis': {'precision': 0.3684210526315789, 'recall': 0.25, 'f1-score': 0.2978723404255319, 'support': 28.0}, 'Pleural Effusion': {'precision': 0.16666666666666666, 'recall': 1.0, 'f1-score': 0.2857142857142857, 'support': 2.0}, 'micro avg': {'precision': 0.234375, 'recall': 0.38461538461538464, 'f1-score': 0.2912621359223301, 'support': 39.0}, 'macro avg': {'precision': 0.1570175438596491, 'recall': 0.42142857142857143, 'f1-score': 0.1941366800666732, 'support': 39.0}, 'weighted avg': {'precision': 0.3179262258209627, 'recall': 0.38461538461538464, 'f1-score': 0.29798798776149493, 'support': 39.0}, 'samples avg': {'precision': 0.06397306397306397, 'recall': 0.06060606060606061, 'f1-score': 0.059259259259259255, 'support': 39.0}}"
